G0363.f5bfdfdb235346cc804dbcbfffa9ee87	verkeerseiland	0106000020E6100000010000000103000000010000002A0000002C22E6213990134029622526DE314A401192823E399013402889CC25DE314A4093BCD65A39901340EEFA5525DE314A40850BCE7639901340920DC224DE314A40E925B792399013400D760E24DE314A4054FA16AE39901340969D3D23DE314A40D012D9C8399013404D205022DE314A408E38E49D67901340FA4E8C2BDC314A40D57C3E3763901340DA6CA58FDB314A40BE44DB994F901340D8B7049EDC314A402DC3E8E337901340E57F42DFDD314A4011C23CC037901340AB3C12E1DD314A40A58FB79E37901340A0E21BE3DD314A4015C9977F3790134053A35BE5DD314A40B0911763379013404C4BCDE7DD314A4065266C4937901340E5496CEADD314A40357AC53237901340ADB933EDDD314A40B3DC4D1F37901340C4691EF0DD314A40FDAA290F3790134066E726F3DD314A40C40B7702379013401B8847F6DD314A4002B74DF93690134060747AF9DD314A40A8C9BEF33690134087B2B9FCDD314A40AAA5D4F136901340D331FFFFDD314A4095DE92F336901340DFD54403DE314A40EB32F6F83690134000828406DE314A402892F40137901340BA24B809DE314A409D2F7D0E3790134005C3D90CDE314A40CDA1781E379013407083E30FDE314A401F0EC9313790134047B9CF12DE314A40EC5ABE4937901340DFA1C215DE314A403B7E176537901340ED028818DE314A40A40D9B8337901340240B1A1BDE314A4050F908A5379013400D55731DDE314A4079121BC9379013403CF28E1FDE314A40C19E85EF37901340DF756821DE314A4036F7F71738901340D0FDFB22DE314A4096311D4238901340DE3A4624DE314A40A3D29C6D38901340B9774425DE314A40D9871B9A38901340AF9EF425DE314A4034E73BC738901340DC3D5526DE314A404B339FF4389013406E8A6526DE314A402C22E6213990134029622526DE314A40	\N	\N	\N
G0363.d98f961225ef483e8ea1f2046cad84d0	verkeerseiland	0106000020E6100000010000000103000000010000000500000052EB6549C28D134009733751EA314A4037E4436EFE8D13409C101160E9314A40A79F181FFE8D134048C08B42E9314A4090F33AFAC18D13406F21B233EA314A4052EB6549C28D134009733751EA314A40	\N	\N	\N
G0363.365f42afa22b45d6bbe016c76df01859	verkeerseiland	0106000020E6100000010000000103000000010000000E00000077A9B7A80D911340D843F81DCC314A40503D1BD00D911340D8696F13CC314A401C6BC98F0F9113404126F7CFCB314A40588B65D11E91134052E8D468C9314A400FD2FD291F91134092523854C9314A4065AB7F9E33911340DED34090C3314A401ABA327D509113404424F26ABB314A40819A9D6053911340BD62AE98BA314A4074E3AA8F44911340DCDC8F51BA314A40A13C9BC541911340291BD91BBB314A40C3BD9DCB249113402649723DC3314A4059DAEB980C9113403188C36CCA314A40FC5EE31607911340A97F1FFDCB314A4077A9B7A80D911340D843F81DCC314A40	\N	\N	1
G0363.adb68f7469154105bc2a037581b3a308	verkeerseiland	0106000020E61000000100000001030000000100000005000000B4B4EDA70D8E13401CE02E22E9314A40060878964A8E134076F77F2AE8314A40550550464A8E1340B586FA0CE8314A40BFFFC5570D8E1340196EA904E9314A40B4B4EDA70D8E13401CE02E22E9314A40	\N	\N	\N
G0363.f6a6a3dc3d7146a3b42d05ee5a5e6b9c	verkeerseiland	0106000020E610000001000000010300000001000000050000006C91B337888E1340577CBD2FE7314A402B936A04C68E134089229133E6314A4003F341B4C58E134058B40B16E6314A403BE38EE6878E1340EAEA3712E7314A406C91B337888E1340577CBD2FE7314A40	\N	\N	\N
G0363.16c82da917ba46f9986ec8e8b80e8cff	verkeerseiland	0106000020E6100000010000000103000000010000002100000022AFD407028E13407735E0CBEA314A409380CDE1008E1340B2D60961EA314A407CFA1A9DFB8D1340A173B377EA314A403689F467FB8D13401FF7E879EA314A407E367335FB8D13401ACE747CEA314A40256CF405FB8D1340E442527FEA314A40D902D0D9FA8D1340EA087C82EA314A409F9F57B1FA8D13407246EC85EA314A40DA1CD68CFA8D1340669F9C89EA314A40CFFF8E6CFA8D13401941868DEA314A40CDFBBD50FA8D1340FDEEA191EA314A40BB839639FA8D1340DB0FE895EA314A40F36A4327FA8D134013BC509AEA314A400596E619FA8D13400DCCD39EEA314A4011BC9811FA8D134066E768A3EA314A400A39690EFA8D13405F9407A8EA314A404BF15D10FA8D13407A47A7ACEA314A40B9467317FA8D13406D733FB1EA314A40D0588624FA8D1340D57A0EB6EA314A4056E83637FA8D1340966BC1BAEA314A40B0FE5D4FFA8D1340D9794EBFEA314A409F41C96CFA8D1340BC28ACC3EA314A404E5C3B8FFA8D1340315ED1C7EA314A40237F6CB6FA8D1340D275B5CBEA314A407AF50AE2FA8D1340095350CFEA314A40F6CFBB11FB8D1340DF719AD2EA314A4015A21B45FB8D1340B4F68CD5EA314A407D51BF7BFB8D134092BC21D8EA314A4041F534B5FB8D1340E66153DAEA314A405AC304F1FB8D1340D0531DDCEA314A405F0AB22EFC8D134091D77BDDEA314A407B35BC6DFC8D134079126CDEEA314A4022AFD407028E13407735E0CBEA314A40	\N	\N	\N
G0363.8ae48918d541441a88a59a843f69e035	verkeerseiland	0106000020E610000001000000010300000001000000050000000937224B628D1340283797DDEB314A407DE16864C08D1340E5D1AA5BEA314A4022324513C08D13403F3C253EEA314A40A0FFFEF9618D1340899F11C0EB314A400937224B628D1340283797DDEB314A40	\N	\N	\N
G0363.16624db559fb40de92a79dd5da95a22f	voetpad	0106000020E6100000010000000103000000010000002800000058F2D1F886911340108AFDF5C0314A40252BA6588591134008C3B9ECC0314A40FF5AEC8492911340506FB82EBD314A40985861C7B09113408BE85F84B4314A4027F60796B39113401792B7C8B3314A40A0EC688BB39113402F1800B3B3314A40950D8581B3911340EA19489DB3314A40515D5C78B3911340BEA08F87B3314A4082E2AD63B39113400E51294EB3314A4048961A54B39113403997C014B3314A40B7A7A249B39113405D2156DBB2314A4003B3A89DB29113400A2C72E2B1314A4094435D84B291134098A690BDB1314A403AB1362CB29113403301D153B1314A4020A88F55B5911340872AF36BB0314A40AB407369D6911340163564FBA6314A402B6DE0CCCD91134013C7F3C7A6314A40D6391C11B79113400A0EBD3BAD314A40A3C6B696A6911340449EABF0B1314A40BD6783B6A4911340327CEBE6B1314A40592F47DC99911340AAFE42F9B4314A40254C1BB57D91134075F81BF2BC314A400BFDD769639113400B466773C4314A40206ACA7855911340DE53C06EC8314A40F211C92E4E911340F1774E92CB314A40DCD36EE94D911340BFC332A1CB314A404FDC6A1D469113405DB9B7DBCD314A40194462194D9113400E545000CE314A40D2FDE5D656911340C64C4D33CE314A4044510A1E5D9113400C9D2661CC314A40A86BE65B60911340C24BB370CB314A40A59A6CCA57911340257BE144CB314A40512C17C15A911340906EE56CCA314A404AACCD9960911340BCF44E8BCA314A404D8D4560639113406149C799CA314A4062AE226065911340E956DB07CA314A40569F267577911340AF292AE0C4314A40BA208A6F80911340C75B165BC2314A4054ABF9048291134038E32363C2314A4058F2D1F886911340108AFDF5C0314A40	\N	\N	\N
G0363.2120aabb41614288a7618a077c3a688e	verkeerseiland	0106000020E610000001000000010300000001000000050000004C89819E0E8F1340D7F2180AE5314A40B678A3BB558F1340A18C05E5E3314A408DC47D6A558F13407FFF7FC7E3314A40C52F5C4D0E8F1340386493ECE4314A404C89819E0E8F1340D7F2180AE5314A40	\N	\N	\N
G0363.52c67a0509ff458c8f93e5fee17b322d	verkeerseiland	0106000020E61000000100000001030000000100000005000000D795EF47C88E13404CDC4B2AE6314A4039C197BE0C8F134032D9F712E5314A40D5C66E6E0C8F1340786C72F5E4314A40CCF2C6F7C78E1340266EC60CE6314A40D795EF47C88E13404CDC4B2AE6314A40	\N	\N	\N
