47832989	33807162	2018-04-02 14:58:48.19+00	\N	SCANSCOOTER	\N	52.38823700	4.88976049	A	A05	A05d	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E6100000000000601D8F1340000000C0B1314A40	121138489047	MULDER	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47832991	33807163	2018-04-02 14:58:50.557+00	\N	SCANSCOOTER	\N	52.38822556	4.88969135	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000400B8F134000000060B1314A40	121131489047	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47832994	33807165	2018-04-02 14:58:50.893+00	\N	SCANSCOOTER	\N	52.38822174	4.88953114	A	A05	A05d	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E610000000000040E18E134000000040B1314A40	121120489046	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47832996	33807166	2018-04-02 14:58:55.513+00	\N	SCANSCOOTER	\N	52.38820648	4.88924122	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000040958E1340000000C0B0314A40	121099489044	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47833001	33807169	2018-04-02 14:58:51.89+00	\N	SCANSCOOTER	\N	52.38821793	4.88943672	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000080C88E134000000020B1314A40	121114489045	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47833121	33807260	2018-04-02 15:02:01.187+00	\N	SCANSCOOTER	\N	52.38867950	4.89025402	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000C09E8F134000000040C0314A40	121169489094	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47882561	33821095	2018-04-02 17:44:28.097+00	\N	SCANCAR	\N	52.38819885	4.88923788	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000060948E134000000080B0314A40	121099489044	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47882568	33821099	2018-04-02 17:44:31.177+00	\N	SCANCAR	\N	52.38821030	4.88944292	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000020CA8E1340000000E0B0314A40	121114489045	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47882571	33821101	2018-04-02 17:44:32.397+00	\N	SCANCAR	\N	52.38821411	4.88953447	A	A05	A05d	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E610000000000020E28E134000000000B1314A40	121120489046	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47882577	33821107	2018-04-02 17:44:34.437+00	\N	SCANCAR	\N	52.38822174	4.88968515	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000A0098F134000000040B1314A40	121131489047	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47961707	33842800	2018-04-02 22:03:53.097+00	\N	SCANCAR	\N	52.38820648	4.88924265	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000A0958E1340000000C0B0314A40	121099489044	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47961715	33842803	2018-04-02 22:03:56.177+00	\N	SCANCAR	\N	52.38822174	4.88944054	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000080C98E134000000040B1314A40	121114489045	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47961731	33842806	2018-04-02 22:03:57.197+00	\N	SCANCAR	\N	52.38822174	4.88953543	A	A05	A05d	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E610000000000060E28E134000000040B1314A40	121120489046	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47961758	33842812	2018-04-02 22:03:58.537+00	\N	SCANCAR	\N	52.38822937	4.88968658	A	A05	A05d	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000000A8F134000000080B1314A40	121131489047	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47961832	33842829	2018-04-02 22:04:03.813+00	\N	SCANCAR	\N	52.38819885	4.89022493	A	A05	A05d	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E610000000000020978F134000000080B0314A40	121166489044	MULDER	G0363.10a5ef0c3f3f475184bfdaab66b64058	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998753	33852836	2018-04-03 09:18:39.893+00	\N	SCANCAR	\N	52.38897324	4.88797331	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000E0488D1340000000E0C9314A40	121015489131	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998770	33852841	2018-04-03 09:18:42.333+00	\N	SCANCAR	\N	52.38900375	4.88820314	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000020858D1340000000E0CA314A40	121030489134	FISCAAL	G0363.1c05e85734a5416481b332910c2ff606	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998779	33852844	2018-04-03 09:18:44.757+00	\N	SCANCAR	\N	52.38903046	4.88842678	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E6100000000000C0BF8D1340000000C0CB314A40	121045489137	FISCAAL	G0363.68e71c18e8b8485799906452adecd9bf	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998817	33852855	2018-04-03 09:18:55.617+00	\N	SCANCAR	\N	52.38917160	4.88945770	E	E13	E13a	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E610000000000000CE8E134000000060D0314A40	121116489153	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998819	33852859	2018-04-03 09:18:58.757+00	\N	SCANCAR	\N	52.38920975	4.88974333	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000E0188F1340000000A0D1314A40	121136489157	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998839	33852864	2018-04-03 09:19:00.333+00	\N	SCANCAR	\N	52.38923264	4.88989925	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000C0418F134000000060D2314A40	121146489159	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998842	33852870	2018-04-03 09:19:11.59+00	\N	SCANCAR	\N	52.38911057	4.89018822	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000808D8F134000000060CE314A40	121166489145	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47998844	33852871	2018-04-03 09:19:11.793+00	\N	SCANCAR	\N	52.38909912	4.89029694	E	E13	E13a	PermittedPRDB	BEDRIJFP	\N	\N	0.000	\N	0101000020E610000000000000AA8F134000000000CE314A40	121173489144	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
